id,summary_sentiment_score
44216,-0.031233333333333325
41945,0.0
40416,0.0
31240,0.0
39102,
41702,-0.18213771500796835
37082,-0.2732
42003,-0.22693333333333332
31572,-0.17020000000000002
38888,0.0
40362,0.0
42471,0.0
38717,0.0
33495,-0.04933333333333333
38523,0.0
31304,0.0
37658,0.0
40545,0.0
44517,0.0
43582,0.0
39354,
39534,0.0
31732,0.0
36035,0.2732
38659,0.0
39267,
33759,0.0
37694,0.0
42939,0.0
42111,
39037,0.0
32591,-0.1591
32731,0.0
41410,0.0
37744,0.0
35506,0.0
32670,0.0
43641,0.0
39479,0.0
32114,0.0
40008,0.0
40499,0.296
33375,-0.08533333333333333
37135,0.0
35778,
33101,0.0
37566,0.0
35018,0.6705
37661,0.0
41579,0.0
41938,0.4588
42337,0.0
36377,0.0
31911,-0.17
30975,-0.25
32577,0.0
44110,0.0
41217,-0.4215
42660,-0.5106
37813,0.0
37576,-0.2732
35941,0.0
42553,0.0
39608,0.0
35339,
41430,0.0
39686,0.0
36761,0.0
42757,0.0
39204,0.0
36304,-0.0386
34756,
44660,0.1779
44623,0.0
39731,0.0
37833,0.0
34748,0.0
35021,
38852,-0.08907988496272279
42050,
42977,0.0
39707,
43595,0.0
37697,0.0
34448,0.0
39476,0.0
42909,0.0
31407,0.0
38255,0.0
39406,0.0
42880,0.0
39019,0.0
31897,0.0
37292,0.0
40973,0.0
35427,
38153,0.0
36013,0.0
40484,0.07655
34425,0.0
34603,0.04046
35172,
36177,0.0
37370,0.0
33417,0.0
44013,0.0
40250,0.1468
32920,-0.4019
43643,0.0
44575,0.0
41989,0.0
44474,0.0
37434,0.0
34758,
34842,
32481,0.0
40345,0.0
38883,0.0
43407,0.0
43181,0.0
43263,0.0
44116,0.0
42963,-0.012379999999999992
32085,0.0
33112,0.4215
41396,0.26723965488816837
43576,-0.5106
41103,0.0
31377,0.148
36102,0.0
42494,0.0
42978,0.0
40711,0.0
38113,0.0
42393,0.0
38406,0.0
41808,0.0
